Unnamed: 0,title,cluster,PC1,PC2
7608.0,NOVA: First Face of America,0.0,-39.23107841654744,-141.1301500722587
7609.0,NOVA: Holocaust Escape Tunnel,0.0,-39.225267775125324,-141.13373321176542
7610.0,NOVA: Killer Floods,0.0,-39.2262303924428,-141.13383775869713
7611.0,NOVA: Killer Hurricanes,0.0,-39.23416415272414,-141.1339654546409
7612.0,NOVA: Killer Volcanoes,0.0,-39.2262303924428,-141.13383775869713
7613.0,NOVA: Poisoned Water,0.0,-39.2262303924428,-141.13383775869713
7614.0,NOVA: Prediction by the Numbers,0.0,-39.22819056459501,-141.12983643146356
7615.0,NOVA: Secrets of the Shining Knight,0.0,-39.23019727258347,-141.133901606669
7616.0,NOVA: Thai Cave Rescue,0.0,-39.23107841654744,-141.1301500722587
7617.0,NOVA: The Impossible Flight,1.0,-38.99306560810727,-141.12631919394548
7618.0,Nova: Ultimate Mars Challenge,0.0,-39.22210190808831,-141.15208634257738
7619.0,November Criminals,1.0,-39.1232632955528,-139.12590168403673
7620.0,Now and Then,1.0,-39.04704206885003,-140.12490485925346
7621.0,Now More Than Ever: The History of Chicago,1.0,-38.97830399878547,-141.18563673488964
7622.0,Nowhere Boy,1.0,-39.231417173055235,-128.21780859389597
7623.0,NSU German History X,0.0,-39.533840377149616,-135.1783981209033
7624.0,Nuestra Lucha Libre,0.0,-39.656685426744204,-127.163219178604
7625.0,Numbered,1.0,-39.67831517665608,-111.19752005633315
7626.0,Numero Zero. The Roots of Italian Rap,1.0,-39.28559368291621,-127.20166011677253
7627.0,Nura: Rise of the Yokai Clan: Demon Capital,0.0,-39.44517800979851,-141.1481754206496
7628.0,Nurse Jackie,0.0,-39.880576001794765,-111.21126190890388
7629.0,Nurses Who Kill,0.0,-39.442235408351166,-141.15102569210697
7630.0,Nymphomaniac: Volume 1,1.0,-38.959807225428115,-141.19615888338035
7631.0,Nymphomaniac: Volume II,1.0,-39.30529882405854,-117.1979637197295
7632.0,"O-Negative, Love Can’t Be Designed",0.0,-39.62067717553554,-129.1944300436009
7633.0,Oasis: Supersonic,1.0,-39.367872370020045,-114.16541573753884
7634.0,Obvious Child,1.0,-39.37250711409082,-123.1911482617421
7635.0,Océans,1.0,-39.36968264318521,-123.1826525969314
7636.0,Occupation,1.0,-38.98423371302985,-139.1706581955247
7637.0,Ocean's Eleven,1.0,-38.94135805935176,-141.09848323140054
7638.0,Ocean's Thirteen,1.0,-38.94522798915824,-141.14352988769426
7639.0,Ocean's Twelve,1.0,-38.94158032955645,-141.1082006786514
7640.0,OCTB,0.0,-39.49819517886767,-137.1892651105213
7641.0,Off Course,1.0,-39.01514364884964,-141.14749785849781
7642.0,Officer Downe,1.0,-39.511684695714955,-112.2472114760713
7643.0,Oh My Ghost 2,1.0,-39.39037574895706,-117.2116403143032
7644.0,Oh My Ghost 3,1.0,-39.25588873735675,-126.18040618887188
7645.0,Oh My Ghost 4,1.0,-39.38441066340635,-117.19849589675253
7646.0,Oh No! It's an Alien Invasion,0.0,-39.89464515998896,-111.26581945435098
7647.0,Oklahoma City,1.0,-39.306128348295346,-123.21066392553274
7648.0,Oliver Stone's Untold History of the United States,0.0,-39.65967301187685,-127.17900923286297
7649.0,Ollie & Moon,0.0,-39.850810081455364,-114.22985356678728
7650.0,Omar and Salma 3,1.0,-39.40356966935006,-117.2248816235566
7651.0,On the Wrong Track,1.0,-39.09963333208289,-140.1316294274378
7652.0,On Yoga The Architecture of Peace,1.0,-39.20559029368725,-132.20274832761447
7653.0,Onaatah,1.0,-39.008069347843104,-141.1586025902334
7654.0,Once In A Lifetime Sessions with Moby,1.0,-39.10169118457289,-141.12876096972647
7655.0,Once In A Lifetime Sessions with Nile Rodgers,1.0,-39.16612388414108,-141.12988708420838
7656.0,Once In A Lifetime Sessions with Noel Gallagher,1.0,-39.17910355275133,-141.12982883530077
7657.0,Once In A Lifetime Sessions with TLC,1.0,-39.15819012385974,-141.1297593882646
7658.0,Once Upon a Time in London,1.0,-39.20414268883471,-127.16595592509384
7659.0,Once Upon a Time in the West,1.0,-39.069799034045076,-122.13543436162706
7660.0,One Day,1.0,-38.965997180471135,-137.13001679354198
7661.0,One Direction: This Is Us,1.0,-39.070252489914665,-141.12308994493915
7662.0,One Heart: The A.R. Rahman Concert Film,1.0,-39.09667398037215,-141.12166513651346
7663.0,One Last Thing,1.0,-39.438607637576645,-117.17348022994523
7664.0,One More Shot,1.0,-39.29048041949793,-127.21550157760443
7665.0,One Night Stand,1.0,-39.28377723449364,-127.16222267422239
7666.0,One Strange Rock,0.0,-39.45284273361807,-140.17146630470904
7667.0,Only God Forgives,1.0,-39.28679642000935,-127.20131921890257
7668.0,Only the Dead,1.0,-39.35074334143054,-127.14854973724542
7669.0,Open Season,1.0,-39.08644409155416,-141.1584187260073
7670.0,Operation Chromite,1.0,-39.20340788847963,-127.21607346272688
7671.0,Operation Gold Rush,0.0,-39.435679151918684,-141.17737948582666
7672.0,Operation Mekong,1.0,-39.00479240564707,-137.15114259445264
7673.0,Operation Odessa,1.0,-39.06666682884237,-141.13854256550667
7674.0,Operation Ouch!,0.0,-39.4384839171015,-141.1391432979462
7675.0,Operation Proposal,0.0,-39.44496471479605,-141.18145416674415
7676.0,Operation Red Sea,1.0,-39.28554759275785,-115.15795867743952
7677.0,Operator,1.0,-39.296651642815306,-126.22212649730575
7678.0,Opium and the Kung Fu Master,1.0,-39.322098539700114,-126.16294712276294
7679.0,Origins Collection,0.0,-39.72533752092842,-122.18297731338822
7680.0,Oru Vishsheshapetta Biryani Kissa,1.0,-38.95304644786939,-141.1302453410171
7681.0,OtherLife,1.0,-39.271475656625505,-127.15592280087816
7682.0,Ottaal,1.0,-39.29354880914251,-127.22228143707365
7683.0,Our Godfather,1.0,-39.20648889959509,-132.12636209670595
7684.0,Our House,1.0,-39.07931522715903,-141.12243762818244
7685.0,Our Shining Days,1.0,-39.030689746486274,-141.136374957129
7686.0,Outlawed,1.0,-39.238972870099055,-127.19446652831809
7687.0,P,1.0,-39.4597949146395,-111.25341304624752
7688.0,P Se PM Tak,1.0,-38.972438068282344,-141.13854186373524
7689.0,P. King Duckling,0.0,-39.543145750772254,-135.14268248623495
7690.0,P.S. I Love You,1.0,-38.923440769473785,-141.1878942942884
7691.0,Paathi,1.0,-39.082819196992205,-141.1413233097688
7692.0,Pablo Escobar: Angel or Demon?,1.0,-39.431059060387874,-119.25611733590044
7693.0,Pacific Heat,0.0,-39.467186710113445,-140.12874160870618
7694.0,Pahuyut Fighting Beat,1.0,-39.48089497216768,-116.22792676704601
7695.0,Paid in Full,1.0,-39.051100565232524,-141.1004542308396
7696.0,Paint It Black,1.0,-39.0492358621605,-141.17978269006716
7697.0,Painted Faces,1.0,-39.23830433665057,-126.16380657112838
7698.0,Pajanimals,0.0,-39.88735492398184,-111.24696797916309
7699.0,Palio,1.0,-39.51566324585637,-112.2368008356506
7700.0,Palm Trees in the Snow,1.0,-38.78685974201555,-141.1723849324919
7701.0,Panic Room,1.0,-38.991021367106065,-141.12094414867872
7702.0,Papa the Great,1.0,-39.00656395935814,-134.1245516367114
7703.0,Paper Year,1.0,-39.371033934693834,-122.19099293596173
7704.0,Paranormal Activity,1.0,-39.078587916290765,-141.20264788915907
7705.0,Paranormal Survivor,0.0,-39.48609830328701,-138.15541963698197
7706.0,Pardes,1.0,-38.68934445803062,-141.16307378002995
7707.0,Pareeth Pandaari,1.0,-39.0045942989655,-141.13977541554235
7708.0,Paris Is Burning,1.0,-39.129163537058425,-141.18609431699628
7709.0,Parks and Recreation,0.0,-39.594953180408396,-129.24164127751664
7710.0,Pasión de Gavilanes,0.0,-39.48564561285873,-138.17355120240418
7711.0,Passenger 57,1.0,-39.094177811122066,-141.15829170545777
7712.0,Patiala House,1.0,-39.20087098943615,-120.19298028639652
7713.0,Patient Seventeen,1.0,-39.588199938917114,-113.2483867241504
7714.0,Patriot Games,1.0,-38.96415423654004,-141.16503058718638
7715.0,Patron Mutlu Son Istiyor,1.0,-39.14874210520544,-132.20623747163208
7716.0,Paul Blart: Mall Cop,1.0,-39.06934990539593,-141.12171718949537
7717.0,Paulettante Veedu,1.0,-39.022434850918195,-141.14411712460083
7718.0,Pawn Stars,0.0,-39.65149961717655,-127.17966044510499
7719.0,Paying Guests,1.0,-38.97801617554432,-141.16928439684057
7720.0,Pee Mak,1.0,-38.9946327465632,-141.13516804086234
7721.0,Pee-wee's Playhouse,0.0,-39.69290324825138,-124.13906044282542
7722.0,Pee-wee's Playhouse: Christmas Special,0.0,-39.513527032977535,-124.13643702895324
7723.0,Pekak,1.0,-39.42417853821366,-117.19920388791544
7724.0,Penelope,1.0,-39.065452742597984,-141.19454601328678
7725.0,Penny Dreadful,0.0,-39.67702333228804,-125.18773302001915
7726.0,People You May Know,1.0,-39.41159495295743,-114.24416509852261
7727.0,Perfect Bid: The Contestant Who Knew Too Much,1.0,-39.58864724450956,-112.21858339367087
7728.0,Perfect Stranger,1.0,-38.98548354860258,-141.21002057011643
7729.0,Person of Interest,0.0,-39.74838554755557,-120.19898137977052
7730.0,Personal Shopper,1.0,-39.01270660786266,-141.17002927652632
7731.0,Peter and the Farm,1.0,-39.18997990989788,-133.19980103252053
7732.0,Peter Rabbit,1.0,-39.316101569420134,-124.1682597866405
7733.0,Phamous,1.0,-39.472669451049406,-111.15497220973202
7734.0,Phantom Boy,1.0,-39.10067138037141,-141.13067428204883
7735.0,Philadelphia,1.0,-38.937546089957955,-141.12896179272454
7736.0,Phir Se,1.0,-39.17190160268821,-127.22274332869202
7737.0,Phobia 2,1.0,-38.99650706866292,-137.15700556457386
7738.0,Phone Swap,1.0,-38.990446735729826,-141.13093648799202
7739.0,Phullu,1.0,-39.51581509968545,-111.16210945773
7740.0,Pick of the Litter,1.0,-39.13390896349428,-140.1136136855874
7741.0,Pierre Jackson,1.0,-39.53976431155486,-113.19714583284772
7742.0,Pimpal,1.0,-39.28945078849321,-127.14284205724093
7743.0,Pioneers of African-American Cinema,0.0,-39.439394792892834,-141.18997726929973
7744.0,Pitaah,1.0,-38.92778416249883,-141.16748873211284
7745.0,"Pizza, birra, faso",1.0,-39.3254915124708,-127.19929305688217
7746.0,"Plaire, aimer et courir vite",1.0,-39.092553118927626,-129.14916789984844
7747.0,Planet Earth II,0.0,-39.8111061300671,-117.17367784719846
7748.0,Planet Earth: The Complete Collection,0.0,-39.751206206586424,-120.28009206533477
7749.0,Planet Hulk,1.0,-39.109810213562625,-141.1568035415193
7750.0,Planetarium,1.0,-39.00059524240111,-141.18404211215565
7751.0,Platoon,1.0,-38.96275743550964,-141.0914015173514
7752.0,Playing for Time,1.0,-38.85596799394689,-141.1084216710018
7753.0,Playing Hard,1.0,-39.12925475462717,-137.1531326186756
7754.0,Pope Francis: A Man of His Word,1.0,-39.07690192277508,-139.1726986275426
7755.0,Popeye,1.0,-39.33522800506571,-118.14914236670883
7756.0,Portlandia,0.0,-39.78297288844621,-117.17193597538072
7757.0,Porto,1.0,-39.356346496058165,-126.19847290781311
7758.0,Postcards from London,1.0,-39.34808347944255,-123.20476919027395
7759.0,Powder,0.0,-39.64281243212953,-127.24055131585602
7760.0,Power Battle Watch Car,0.0,-39.44397084720997,-141.1635486726629
7761.0,Power Rangers Dino Charge,0.0,-39.463433124441345,-140.1449320004753
7762.0,Power Rangers Dino Super Charge,0.0,-39.66001012844829,-127.17419902767719
7763.0,Power Rangers Dino Thunder,0.0,-39.43501889590991,-141.20944606653984
7764.0,Power Rangers in Space,0.0,-39.434717031939954,-141.20500105457057
7765.0,Power Rangers Jungle Fury,0.0,-39.42764705905366,-141.2408321972567
7766.0,Power Rangers Lightspeed Rescue,0.0,-39.43560429802916,-141.20443070892313
7767.0,Power Rangers Lost Galaxy,0.0,-39.434717031939954,-141.20500105457057
7768.0,Power Rangers Mystic Force,0.0,-39.42588477112572,-141.2483352660774
7769.0,Power Rangers Ninja Storm,0.0,-39.433521243805735,-141.20764363744198
7770.0,Power Rangers Operation Overdrive,0.0,-39.4266299154788,-141.2412581972016
7771.0,Power Rangers RPM,0.0,-39.428528203017635,-141.23708066284638
7772.0,Power Rangers S.P.D.,0.0,-39.43296278498625,-141.21002131641808
7773.0,Power Rangers Samurai,0.0,-39.43029049094558,-141.22957759402573
7774.0,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",0.0,-39.33256841870725,-141.2283723792137
7775.0,Power Rangers Samurai: Clash of the Red Rangers,0.0,-39.245275841463425,-141.22808732765552
7776.0,Power Rangers Samurai: Party Monsters (Halloween Special),0.0,-39.33256841870725,-141.2283723792137
7777.0,Power Rangers Super Megaforce,0.0,-39.43466615675131,-141.2164133941919
7778.0,Power Rangers Super Megaforce: The Legendary Battle (Extended),1.0,-39.21223856623841,-141.21513848885422
7779.0,Power Rangers Super Samurai,0.0,-39.43290386882337,-141.22391646301256
7780.0,Power Rangers Super Samurai: Stuck on Christmas,0.0,-39.33183891490473,-141.22448966833684
7781.0,Power Rangers Super Samurai: Trickster Treat,0.0,-39.33741644281189,-141.22468469277527
7782.0,Power Rangers Time Force,0.0,-39.4355773547294,-141.20706838756374
7783.0,Power Rangers Turbo,0.0,-39.434717031939954,-141.20500105457057
7784.0,Power Rangers Wild Force,0.0,-39.43685817202152,-141.20376088333836
7785.0,Power Rangers Zeo,0.0,-39.434717031939954,-141.20500105457057
7786.0,Power Rangers: Megaforce,0.0,-39.43205277887352,-141.22207452520507
7787.0,Power Rangers: Megaforce: Raising Spirits,0.0,-39.33430949248609,-141.22198891421635
7788.0,Power Rangers: Megaforce: The Robo Knight Before Christmas,0.0,-39.33430949248609,-141.22198891421635
7789.0,Prague,1.0,-39.01667672165026,-141.12541488961205
7790.0,Prelude to War,0.0,-39.686122524440776,-111.24804119006907
7791.0,Premachi Goshta,1.0,-39.13566982482078,-127.22233326099159
7792.0,Prescription Thugs,1.0,-39.3071353143743,-127.21898669361417
7793.0,Primal Fear,1.0,-38.922406247257186,-141.09080994955346
7794.0,Prince Charming,1.0,-39.523475515864114,-111.19738825554211
7795.0,Prince Jai Aur Dumdaar Viru,0.0,-39.70883256000988,-124.14244281545051
7796.0,Princess Cyd,1.0,-39.10896187577303,-137.18630180467673
7797.0,Professor Mack,1.0,-39.18070422909113,-136.13048046123504
7798.0,Prohibition: A Film by Ken Burns and Lynn Novick,0.0,-39.754544821445535,-120.26198317307781
7799.0,Prosecuting Evil: The Extraordinary World of Ben Ferencz,1.0,-39.109081266895004,-141.1307922652602
7800.0,Psiconautas,0.0,-39.649917721198136,-127.1990271920921
7801.0,Pukar,1.0,-38.77703811964753,-141.16475133409253
7802.0,Pulp Fiction,1.0,-38.81857772011333,-141.16963625235093
7803.0,Punjab 1984,1.0,-38.81323963104164,-141.12628437126162
7804.0,Pusher,1.0,-39.48051820006643,-115.18886667500612
7805.0,Pyaar Ka Punchnama,1.0,-38.83783999636793,-141.18189203136134
7806.0,Pyaar Tune Kya Kiya,0.0,-39.429522077943034,-141.17242638086938
7807.0,Q Ball,1.0,-39.20371828024893,-131.16418534414794
7808.0,Qué pena tu serie,0.0,-39.49139970676619,-138.14635873295572
7809.0,Quantum of Solace,1.0,-39.46073136861139,-111.21645871986433
7810.0,Queen of No Marriage,0.0,-39.437140067625286,-141.18661877916014
7811.0,Queen of the Desert,1.0,-38.996337094239045,-136.16693952323212
7812.0,Queens of Comedy,0.0,-39.441235352907604,-141.15785701276798
7813.0,Queens vs. Kings,0.0,-39.81400284800457,-117.17132600091047
7814.0,R.L. Stine's Mostly Ghostly,1.0,-39.040254856527596,-141.166333851099
7815.0,Rab Se Sohna Isshq,0.0,-39.44029205117332,-141.17695534869583
7816.0,Race to Witch Mountain,1.0,-39.03407292362408,-141.16120990212977
7817.0,Rachel Getting Married,1.0,-38.98081156591954,-141.1472371047407
7818.0,Radical: the Controversial Saga of Dada Figueiredo,1.0,-39.317912126942524,-130.20838654728215
7819.0,Radiopetti,1.0,-39.099309689326574,-141.20219090679805
7820.0,Raging Bull,1.0,-38.929045927991694,-141.10587513323193
7821.0,Rahasya,1.0,-38.965054539819356,-141.17639265447306
7822.0,Raiders!: The Story of the Greatest Fan Film Ever Made,1.0,-39.30070715301019,-126.18408546574562
7823.0,Railroad Tigers,1.0,-39.22230695837668,-123.1816950058595
7824.0,Raja Hindustani,1.0,-38.732361592150454,-141.1578811150015
7825.0,Rajnigandha,1.0,-39.48420994790325,-111.16154748012644
7826.0,Ralph Breaks the Internet: Wreck-It Ralph 2,1.0,-39.137993191222805,-131.1560742502168
7827.0,Ram Teri Ganga Maili,1.0,-39.19251991295234,-111.15642322711736
7828.0,Ramayan,0.0,-39.434559501982726,-141.18805204144957
7829.0,Ramen Shop,1.0,-39.53784553190413,-111.19262408968837
7830.0,Ramji Londonwaley,1.0,-39.284929369430664,-111.15952695515173
7831.0,Rampant,1.0,-39.33110945012266,-116.19392925501583
7832.0,Ranbhool,1.0,-39.179560710028994,-127.2257469508384
7833.0,Rangreza,1.0,-38.94237249375281,-141.1285286609742
7834.0,Rats,1.0,-39.325119991657125,-126.15863765687241
7835.0,Razia Sultan,0.0,-39.43587211953526,-141.18347955195105
7836.0,Reaction,1.0,-39.32429269785051,-122.2036913526233
7837.0,Ready,1.0,-39.18259495917691,-120.19341367778571
7838.0,Reality of Dream,0.0,-39.89669449933284,-111.21645423618267
7839.0,Rebel Without a Cause,1.0,-38.9996527560497,-141.0994082043486
7840.0,Rebelde,0.0,-39.902840784325626,-111.18425571144796
7841.0,Recall,1.0,-39.511761891478926,-117.18865465354875
7842.0,Rectify,0.0,-39.47082442750204,-138.19274731161224
7843.0,Red Christmas,1.0,-39.27441819079977,-131.1342337316487
7844.0,Red Dawn,1.0,-39.44716892984834,-111.16007305363858
7845.0,Red Oleanders Raktokarobi,1.0,-39.20653561824006,-127.15651304214012
7846.0,Red Trees,1.0,-39.46516258937926,-118.21922096867473
7848.0,Refugee,0.0,-39.47952568831752,-132.20478497060634
7849.0,Regatta,1.0,-39.15436799339004,-133.17005667915416
7850.0,Reggie Yates Outside Man,0.0,-39.655891667674126,-127.14638030762299
7851.0,Reincarnated,1.0,-39.23528386075142,-129.20954557648696
7852.0,Rembat,1.0,-39.394592280385716,-121.19434892693889
7853.0,Remember,1.0,-39.435930716430825,-116.20240209034634
7854.0,Remember Me,1.0,-38.98566677858117,-141.1393336787665
7855.0,Rememory,1.0,-38.989823808685706,-141.12859506592827
7856.0,Republic of Doyle,0.0,-39.82783225153486,-114.21287889407753
7857.0,Resident Evil: Afterlife,1.0,-39.03743034433234,-141.1904241704075
7858.0,Residente,1.0,-39.04662210514082,-141.1829706160014
7859.0,Restless Creature: Wendy Whelan,1.0,-39.44746406836957,-116.19369224862066
7860.0,Return To The 36th Chamber,1.0,-39.27943979407843,-126.16367656632787
7861.0,Revelations,1.0,-38.96197934735032,-141.18132833102229
7862.0,Revenge,0.0,-39.45715557119653,-140.15102129159138
7863.0,Revenge of the Green Dragons,1.0,-39.35681354013751,-121.19512054299409
7864.0,Revolting Rhymes,0.0,-39.438988367854726,-141.18149805224465
7865.0,Revolutionary Road,1.0,-38.95700170238338,-141.13456801295084
7866.0,Rezeta,1.0,-39.136837380561225,-139.14277878840426
7867.0,"Rica, Famosa, Latina",0.0,-39.80586899821049,-116.2185744884658
7868.0,Righteous Kill,1.0,-39.026087767842284,-141.1705202270477
7869.0,Ringan,1.0,-39.02305572444181,-141.16260951653126
7870.0,Ripper Street,0.0,-39.53672922416377,-134.1557243002039
7871.0,Rise of the Zombie,1.0,-39.32081228248382,-127.15904877122675
7872.0,Rishta.com,0.0,-39.64280829403116,-127.23473034259669
7873.0,Rivaaz,1.0,-39.01016653887682,-141.14159052285746
7874.0,Road to Sangam,1.0,-39.35097188631087,-111.18581627972685
7875.0,Road to Yesterday,1.0,-39.057782847796624,-141.16276302157308
7876.0,Roberto Saviano: Writing Under Police Protection,0.0,-39.25737207158987,-141.1597442801394
7877.0,Robin Hood: The Rebellion,1.0,-39.072399597445525,-141.1400268309303
7878.0,Robotech,0.0,-39.44846519468525,-141.1406147192712
7879.0,Rocky,1.0,-38.95872950545678,-141.12074665088272
7880.0,Rocky II,1.0,-38.96512775871046,-141.12262339527894
7881.0,Rocky III,1.0,-39.040498481383175,-141.1238365067448
7882.0,Rocky IV,1.0,-39.07223352250853,-141.1243472905199
7883.0,Rocky V,1.0,-39.02559357813797,-141.12368566178895
7884.0,Roger Corman's Death Race 2050,1.0,-39.30482154902336,-125.22850481134579
7885.0,Roh's Beauty,1.0,-39.31133506960719,-123.20473028124377
7886.0,Roll Red Roll,1.0,-39.228562133038565,-134.13644165408496
7887.0,Rolling Papers,1.0,-39.23532598280442,-134.1563193314956
7888.0,Romeo Ranjha,1.0,-38.957227490274335,-141.13003616296174
7889.0,Room,1.0,-39.23802430024917,-123.18579399940994
7890.0,Room for Rent,1.0,-39.0801772116395,-141.15822677878148
7891.0,Room on the Broom,0.0,-39.330778859773574,-141.15215755813878
7892.0,Roonpi Secret Love,0.0,-39.7367794398955,-121.18742943202645
7893.0,Roots,1.0,-39.20245119275423,-141.1242247140781
7894.0,Rosemary's Baby,1.0,-38.89965266356503,-141.0993854745895
7895.0,Rounders,1.0,-38.961153414486546,-141.09954254859178
7896.0,Royal Pains,0.0,-39.67267219932228,-124.21234095766604
7897.0,Rubi,0.0,-39.903803401643096,-111.18436025837967
7898.0,Rukh,1.0,-39.02181043387746,-141.16186037690088
7899.0,Rumble,1.0,-39.286909066433466,-127.16748254327828
7900.0,Rumble in the Bronx,1.0,-39.086321014305305,-141.0997524939016
7901.0,Rumor Has It,1.0,-39.04945549801203,-141.1237775998127
7902.0,Run,1.0,-38.89960051255469,-141.16875376599717
7903.0,Runaway Bride,1.0,-38.97815210898006,-141.08248417682648
7904.0,Running for Grace,1.0,-39.27611994103281,-123.17367833399734
7905.0,Running Out Of Time,1.0,-39.08999548639853,-141.11903860638878
7906.0,Rurouni Kenshin,0.0,-39.42739086804565,-141.17104735668698
7907.0,Russell Madness,1.0,-39.20342297877453,-132.20863150395255
7908.0,Russell Peters vs. the World,0.0,-39.63941264357096,-128.1577920569766
7909.0,Russell Peters: Notorious,1.0,-39.3501421862554,-128.15292026176147
7910.0,Rustom,1.0,-38.94503838275359,-136.2058228021126
7911.0,S Is for Stanley,1.0,-39.32327797496692,-127.19001541661588
7912.0,S.W.A.T.,1.0,-38.9623081491625,-141.15608017545378
7913.0,Saath Saath,1.0,-39.42854373659072,-111.16070480234849
7914.0,Sacro GRA,1.0,-39.37161531054742,-121.23216349060068
7915.0,Sadece Sen,1.0,-39.14998839573269,-132.20573598935266
7916.0,Sadie's Last Days on Earth,1.0,-39.38753987534713,-120.1908674492558
7917.0,Sadma,1.0,-39.35323216657898,-111.15852072501266
7918.0,Sadqay Tumhare,0.0,-39.66172037523698,-127.16626821607065
7919.0,Saeed Mirza: The Leftist Sufi,1.0,-39.18929002621391,-141.1684710940915
7920.0,Safety Not Guaranteed,1.0,-39.27543398251107,-129.160657459739
7921.0,Saheb Bibi Golaam,1.0,-38.958462176414685,-141.19589105257654
7922.0,Sairat,1.0,-38.74523206736256,-141.16038068127256
7923.0,Sakhi,1.0,-39.03394594179844,-127.24239526776115
7924.0,Salem: His Sister's Father,1.0,-39.35729181571816,-120.19691321300272
7925.0,Samantaral,1.0,-39.21254414388645,-127.15643164422048
7926.0,Samarppanam,1.0,-38.971746325205444,-141.169057980556
7927.0,Sameer Abu Alneel,1.0,-39.08324827660354,-136.1638872658409
7928.0,Samson,1.0,-39.20519082936065,-128.12383091544046
7929.0,Samudri Lootere,1.0,-39.442138598685965,-124.17382760086275
7930.0,San Pietro,0.0,-39.76546012725416,-111.24931814950682
7931.0,Sanai Choughade,1.0,-38.936489132907866,-141.2153786841288
7932.0,Sangam,1.0,-39.621392006340315,-111.16332603546816
7933.0,Santa Claws,1.0,-39.3463462377499,-125.16786016125184
7934.0,Santa's Apprentice,1.0,-39.4440143169914,-122.20012947534282
7935.0,Sarah's Key,1.0,-39.330289536028495,-121.18455469501002
7936.0,Sardaar ji,1.0,-38.888999641840954,-141.1143963347367
7937.0,Sardaarji 2,1.0,-39.08091254848523,-127.1568441386278
7938.0,Sarivar Sari,1.0,-39.14181381816542,-127.20936638292856
7939.0,Sarvopari Palakkaran,1.0,-38.90827647080275,-141.1385139990058
7940.0,Sat Sri Akal,1.0,-39.30315512365026,-112.271718741169
7941.0,Satan & Adam,1.0,-39.12815265835015,-141.13489380438546
7942.0,Satrangi,0.0,-39.442616290695895,-141.18677306914395
7943.0,Satrangi Re,1.0,-39.0465552359087,-127.21632223994746
7944.0,Satte Pe Satta,1.0,-39.29130813200218,-111.15800482481461
7945.0,Saturday Church,1.0,-39.1852097791264,-136.11008324929992
7946.0,Savage Dog,1.0,-39.06770333892126,-141.1189618248234
7947.0,Savage Raghda,1.0,-39.24505480049522,-129.16109201777144
7948.0,Save Our Shelter,0.0,-39.69916467005858,-124.18359274418054
7949.0,Saving Mr. Banks,1.0,-38.93687398037867,-140.17576328782334
7950.0,Saving Zoë,1.0,-39.26533660457659,-127.1895739552533
7951.0,Say When,1.0,-39.313003911980786,-123.1901905421638
7952.0,Scales: Mermaids Are Real,1.0,-39.39055784389368,-119.21600697823679
7953.0,Scandal,0.0,-39.69174461604798,-123.19605390383123
7954.0,Scandal in Sorrento,1.0,-39.25798997229963,-129.1136647733656
7955.0,Scary Movie,1.0,-39.078358259017726,-141.16621545257104
7956.0,Scary Movie 5,1.0,-39.24945435799672,-130.1543680597192
7957.0,Schindler's List,1.0,-38.65965389232522,-141.1543649198615
7958.0,School Daze,1.0,-38.96246428089457,-141.0909017778461
7959.0,Scooby-Doo on Zombie Island,1.0,-39.3528211007983,-127.12787228522129
7960.0,Scott Pilgrim vs. the World,1.0,-39.2170880610034,-126.18370029627656
7961.0,Scream 2,1.0,-38.95975775337669,-141.1057709046206
7962.0,Scream 3,1.0,-38.971927979959744,-141.12804181083047
7963.0,Seal Team Six: The Raid on Osama Bin Laden,1.0,-39.06781689783573,-141.1856167014107
7964.0,Searching for Bobby Fischer,1.0,-39.09670808779951,-135.09595519668235
7965.0,Searching for Sugar Man,1.0,-39.09724398617501,-141.11082651465034
7966.0,Season of the Witch,1.0,-39.42916924839104,-116.23121861725505
7967.0,Secret,1.0,-39.03481458958871,-141.17322096177665
7968.0,Secret Affair,0.0,-39.76115075543863,-120.22668056364849
7969.0,Secret in Their Eyes,1.0,-38.98746360224652,-141.16693054773978
7970.0,Secrets of Althorp - The Spencers,0.0,-39.5376711456409,-120.23363544626918
7971.0,Secrets of Chatsworth,0.0,-39.535206282987815,-120.2483124558174
7972.0,Secrets of Henry VIII's Palace: Hampton Court,0.0,-39.535206282987815,-120.2483124558174
7973.0,Secrets of Her Majesty's Secret Service,1.0,-39.53098651376187,-120.24377967716748
7974.0,Secrets of Highclere Castle,0.0,-39.535206282987815,-120.2483124558174
7975.0,Secrets of Scotland Yard,1.0,-39.53344663496528,-120.23466821700066
7976.0,Secrets of Selfridges,1.0,-39.53642442929598,-120.23173862578975
7977.0,Secrets of the Tower of London,1.0,-39.53194438962967,-120.24944977348059
7978.0,Secrets of Underground London,1.0,-39.53345137641495,-120.22910266761927
7979.0,Secrets of Westminster,1.0,-39.53387428096254,-120.23112721561543
7980.0,Sen Kimsin?,1.0,-39.16326087651215,-132.2145311546291
7981.0,Senna,1.0,-39.011716250297155,-141.13205035806152
7982.0,Sensitive Skin,0.0,-39.44673098302141,-141.1032281110833
7983.0,"Septiembre, un llanto en silencio",1.0,-39.29375623606422,-132.19023084273678
7984.0,Servant of the People,0.0,-39.438175096647115,-141.1887849656447
7985.0,Set Up,1.0,-39.22240812414846,-132.20972701499562
